id,length,record_datetime,name,sample_rate,sound_type,species,gender,fed,plurality,age,method,mic_type,device_type,country,district,province,place,location_type
208407,7.68,24-11-20 00:55,2020-11-24_00.55.17.195.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208408,2.56,24-11-20 00:55,2020-11-24_00.55.17.195.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208404,7.68,24-11-20 00:55,2020-11-24_00.55.17.195.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208399,2.56,24-11-20 00:55,2020-11-24_00.55.17.195.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208401,2.56,24-11-20 00:55,2020-11-24_00.55.17.195.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208406,2.56,24-11-20 00:55,2020-11-24_00.55.17.195.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208400,2.56,24-11-20 00:55,2020-11-24_00.55.17.195.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208409,5.12,24-11-20 01:25,2020-11-24_01.25.17.211.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208410,7.68,24-11-20 01:25,2020-11-24_01.25.17.211.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208411,5.12,24-11-20 01:25,2020-11-24_01.25.17.211.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208384,2.56,24-11-20 01:55,2020-11-24_01.55.17.219.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208412,2.56,24-11-20 01:55,2020-11-24_01.55.17.219.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208413,2.56,24-11-20 01:55,2020-11-24_01.55.17.219.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208414,5.12,24-11-20 01:55,2020-11-24_01.55.17.219.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208379,2.56,24-11-20 01:55,2020-11-24_01.55.17.219.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208376,2.56,24-11-20 01:55,2020-11-24_01.55.17.219.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208378,2.56,24-11-20 01:55,2020-11-24_01.55.17.219.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208377,5.12,24-11-20 01:55,2020-11-24_01.55.17.219.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208380,2.56,24-11-20 01:55,2020-11-24_01.55.17.219.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208381,2.56,24-11-20 01:55,2020-11-24_01.55.17.219.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208382,5.12,24-11-20 01:55,2020-11-24_01.55.17.219.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208383,2.56,24-11-20 01:55,2020-11-24_01.55.17.219.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208387,2.56,24-11-20 02:25,2020-11-24_02.25.17.178.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208386,5.12,24-11-20 02:25,2020-11-24_02.25.17.178.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208388,2.56,24-11-20 02:25,2020-11-24_02.25.17.178.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208385,5.12,24-11-20 02:25,2020-11-24_02.25.17.178.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208415,2.56,24-11-20 02:25,2020-11-24_02.25.17.178.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208389,2.56,24-11-20 02:55,2020-11-24_02.55.17.200.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208390,2.56,24-11-20 03:55,2020-11-24_03.55.17.200.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208419,5.12,24-11-20 03:55,2020-11-24_03.55.17.200.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208416,2.56,24-11-20 03:55,2020-11-24_03.55.17.200.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208417,2.56,24-11-20 03:55,2020-11-24_03.55.17.200.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208418,10.24,24-11-20 03:55,2020-11-24_03.55.17.200.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208391,5.12,24-11-20 03:55,2020-11-24_03.55.17.200.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208393,5.12,24-11-20 04:25,2020-11-24_04.25.17.209.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208392,5.12,24-11-20 04:25,2020-11-24_04.25.17.209.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208394,5.12,24-11-20 05:25,2020-11-24_05.25.17.199.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208420,2.56,24-11-20 22:27,2020-11-24_22.27.24.365.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208396,2.56,24-11-20 23:27,2020-11-24_23.27.24.402.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208395,2.56,24-11-20 23:27,2020-11-24_23.27.24.402.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208397,5.12,24-11-20 23:57,2020-11-24_23.57.24.363.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208520,7.68,25-11-20 00:27,2020-11-25_00.27.24.375.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208521,2.56,25-11-20 00:27,2020-11-25_00.27.24.375.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208522,2.56,25-11-20 01:27,2020-11-25_01.27.24.384.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208538,2.56,25-11-20 05:27,2020-11-25_05.27.24.387.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208539,2.56,25-11-20 18:57,2020-11-25_18.57.07.889.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208523,2.56,25-11-20 19:57,2020-11-25_19.57.12.982.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208540,2.56,25-11-20 19:57,2020-11-25_19.57.12.982.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208529,2.56,25-11-20 20:27,2020-11-25_20.27.12.958.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208527,2.56,25-11-20 20:27,2020-11-25_20.27.12.958.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208528,5.12,25-11-20 20:27,2020-11-25_20.27.12.958.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208526,2.56,25-11-20 20:27,2020-11-25_20.27.12.958.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208525,2.56,25-11-20 20:27,2020-11-25_20.27.12.958.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208524,2.56,25-11-20 20:27,2020-11-25_20.27.12.958.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208530,5.12,25-11-20 20:57,2020-11-25_20.57.12.971.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208532,2.56,25-11-20 21:27,2020-11-25_21.27.12.956.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208531,2.56,25-11-20 21:27,2020-11-25_21.27.12.956.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208533,2.56,25-11-20 21:27,2020-11-25_21.27.12.956.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208534,2.56,25-11-20 21:27,2020-11-25_21.27.12.956.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208541,2.56,25-11-20 21:27,2020-11-25_21.27.12.956.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208536,2.56,25-11-20 23:27,2020-11-25_23.27.12.951.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208535,2.56,25-11-20 23:27,2020-11-25_23.27.12.951.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208537,2.56,25-11-20 23:27,2020-11-25_23.27.12.951.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208600,2.56,26-11-20 00:27,2020-11-26_00.27.12.957.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208601,5.12,26-11-20 00:57,2020-11-26_00.57.12.968.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208602,5.12,26-11-20 01:27,2020-11-26_01.27.12.986.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208604,2.56,26-11-20 01:57,2020-11-26_01.57.12.955.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208603,2.56,26-11-20 01:57,2020-11-26_01.57.12.955.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208605,2.56,26-11-20 01:57,2020-11-26_01.57.12.955.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208606,2.56,26-11-20 02:57,2020-11-26_02.57.12.958.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208607,2.56,26-11-20 03:57,2020-11-26_03.57.12.963.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208608,2.56,26-11-20 04:27,2020-11-26_04.27.12.946.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208609,2.56,26-11-20 05:27,2020-11-26_05.27.12.947.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208611,2.56,26-11-20 18:59,2020-11-26_18.59.24.599.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208610,2.56,26-11-20 18:59,2020-11-26_18.59.24.599.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208612,5.12,26-11-20 20:59,2020-11-26_20.59.29.702.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208613,5.12,26-11-20 23:29,2020-11-26_23.29.29.695.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208673,2.56,27-11-20 00:29,2020-11-27_00.29.29.684.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208672,5.12,27-11-20 00:29,2020-11-27_00.29.29.684.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208674,2.56,27-11-20 00:29,2020-11-27_00.29.29.684.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208676,7.68,27-11-20 00:29,2020-11-27_00.29.29.684.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208675,2.56,27-11-20 00:29,2020-11-27_00.29.29.684.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208677,2.56,27-11-20 01:29,2020-11-27_01.29.29.702.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208678,5.12,27-11-20 01:29,2020-11-27_01.29.29.702.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208680,12.8,27-11-20 01:59,2020-11-27_01.59.29.719.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208679,2.56,27-11-20 01:59,2020-11-27_01.59.29.719.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208681,7.68,27-11-20 02:59,2020-11-27_02.59.29.718.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208685,12.8,27-11-20 03:29,2020-11-27_03.29.29.707.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208684,7.68,27-11-20 03:29,2020-11-27_03.29.29.707.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208683,17.92,27-11-20 03:29,2020-11-27_03.29.29.707.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208682,5.12,27-11-20 03:29,2020-11-27_03.29.29.707.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208686,5.12,27-11-20 03:59,2020-11-27_03.59.29.692.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208687,5.12,27-11-20 03:59,2020-11-27_03.59.29.692.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208688,2.56,27-11-20 03:59,2020-11-27_03.59.29.692.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208695,2.56,27-11-20 04:29,2020-11-27_04.29.29.686.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208689,2.56,27-11-20 04:29,2020-11-27_04.29.29.686.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208690,5.12,27-11-20 04:29,2020-11-27_04.29.29.686.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208691,2.56,27-11-20 04:29,2020-11-27_04.29.29.686.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208692,5.12,27-11-20 04:29,2020-11-27_04.29.29.686.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208694,7.68,27-11-20 04:29,2020-11-27_04.29.29.686.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208693,2.56,27-11-20 04:29,2020-11-27_04.29.29.686.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208697,7.68,27-11-20 04:29,2020-11-27_04.29.29.686.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208696,2.56,27-11-20 04:29,2020-11-27_04.29.29.686.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208698,2.56,27-11-20 04:59,2020-11-27_04.59.29.713.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208699,10.24,27-11-20 04:59,2020-11-27_04.59.29.713.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
208671,2.56,27-11-20 05:29,2020-11-27_05.29.29.683.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207683,2.56,16-11-20 20:21,2020-11-16_20.21.31.245.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207684,2.56,16-11-20 20:21,2020-11-16_20.21.31.245.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207682,5.12,16-11-20 20:21,2020-11-16_20.21.31.245.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207687,2.56,16-11-20 20:51,2020-11-16_20.51.31.227.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207685,2.56,16-11-20 20:51,2020-11-16_20.51.31.227.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207686,2.56,16-11-20 20:51,2020-11-16_20.51.31.227.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207688,2.56,16-11-20 21:21,2020-11-16_21.21.31.249.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207689,2.56,16-11-20 21:21,2020-11-16_21.21.31.249.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207691,2.56,16-11-20 21:21,2020-11-16_21.21.31.249.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207690,5.12,16-11-20 21:21,2020-11-16_21.21.31.249.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207692,7.68,16-11-20 21:21,2020-11-16_21.21.31.249.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207693,2.56,16-11-20 21:21,2020-11-16_21.21.31.249.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207696,5.12,16-11-20 21:21,2020-11-16_21.21.31.249.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207695,2.56,16-11-20 21:21,2020-11-16_21.21.31.249.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207694,2.56,16-11-20 21:21,2020-11-16_21.21.31.249.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207746,2.56,17-11-20 00:21,2020-11-17_00.21.31.251.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207745,2.56,17-11-20 00:21,2020-11-17_00.21.31.251.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207747,2.56,17-11-20 02:51,2020-11-17_02.51.31.251.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207748,2.56,17-11-20 19:21,2020-11-17_19.21.08.567.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207749,2.56,17-11-20 21:21,2020-11-17_21.21.08.580.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207750,2.56,17-11-20 22:21,2020-11-17_22.21.08.552.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207751,2.56,17-11-20 23:21,2020-11-17_23.21.08.572.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207861,2.56,18-11-20 01:21,2020-11-18_01.21.08.560.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207860,2.56,18-11-20 01:21,2020-11-18_01.21.08.560.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207862,2.5,18-11-20 01:51,2020-11-18_01.51.08.583.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207863,2.56,18-11-20 04:51,2020-11-18_04.51.08.571.wav,8000,mosquito,an arabiensis,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207864,2.56,18-11-20 05:51,2020-11-18_05.51.08.558.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207867,2.56,18-11-20 18:58,2020-11-18_18.58.55.397.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207866,5.12,18-11-20 18:58,2020-11-18_18.58.55.397.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207865,2.56,18-11-20 18:58,2020-11-18_18.58.55.397.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207855,2.56,18-11-20 19:29,2020-11-18_19.29.00.525.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207856,2.56,18-11-20 19:29,2020-11-18_19.29.00.525.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207857,2.56,18-11-20 19:29,2020-11-18_19.29.00.525.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207868,2.56,18-11-20 19:29,2020-11-18_19.29.00.525.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207872,2.56,18-11-20 19:59,2020-11-18_19.59.00.504.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207870,2.56,18-11-20 19:59,2020-11-18_19.59.00.504.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207871,5.12,18-11-20 19:59,2020-11-18_19.59.00.504.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207858,5.12,18-11-20 19:59,2020-11-18_19.59.00.504.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207873,2.56,18-11-20 19:59,2020-11-18_19.59.00.504.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207859,2.56,18-11-20 19:59,2020-11-18_19.59.00.504.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207875,5.12,18-11-20 19:59,2020-11-18_19.59.00.504.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207874,2.56,18-11-20 19:59,2020-11-18_19.59.00.504.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207877,2.56,18-11-20 19:59,2020-11-18_19.59.00.504.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207876,2.56,18-11-20 19:59,2020-11-18_19.59.00.504.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207879,2.56,18-11-20 19:59,2020-11-18_19.59.00.504.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207878,2.56,18-11-20 19:59,2020-11-18_19.59.00.504.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
207880,2.56,18-11-20 19:59,2020-11-18_19.59.00.504.wav,8000,false_positive,,,,,,HBN,phone,itel A16,Tanzania,Kilombero District,Morogoro,Ifakara,field
