id,length,name,sample_rate,record_datetime,sound_type,species,gender,fed,plurality,age,method,mic_type,device_type,country,district,province,place,location_type
3092,6.486012,#380-406.wav,44100,01-07-18 12:00,mosquito,an maculatus,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3103,18.161746,#380-406.wav,44100,01-07-18 12:00,mosquito,an maculatus,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3096,4.879343,#380-406.wav,44100,01-07-18 12:00,mosquito,an maculatus,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
202026,3.236159,#380-406.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3089,16.3086,#380-406.wav,44100,01-07-18 12:00,mosquito,an harrisoni,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3086,12.259977,#380-406.wav,44100,01-07-18 12:00,mosquito,an harrisoni,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3090,26.094673,#380-406.wav,44100,01-07-18 12:00,mosquito,an harrisoni,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3085,13.049619,#380-406.wav,44100,01-07-18 12:00,mosquito,an harrisoni,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3093,7.513002,#380-406.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3088,11.771587,#380-406.wav,44100,01-07-18 12:00,mosquito,an dirus,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3125,9.99858,#407-422.wav,44100,01-07-18 12:00,mosquito,an dirus,Female,f,Single,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3121,16.565682,#407-422.wav,44100,01-07-18 12:00,mosquito,an dirus,Female,f,Single,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3112,31.101636,#407-422.wav,44100,01-07-18 12:00,mosquito,,,,Single,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201773,22.807521,#407-422.wav,44100,01-07-18 12:00,background,,,,,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3114,16.486168,#407-422.wav,44100,01-07-18 12:00,mosquito,,,,Single,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201775,4.133152,#407-422.wav,44100,01-07-18 12:00,background,,,,,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201776,2.367439,#407-422.wav,44100,01-07-18 12:00,background,,,,,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201777,2.242522,#407-422.wav,44100,01-07-18 12:00,background,,,,,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3116,2.69932,#407-422.wav,44100,01-07-18 12:00,mosquito,,,,Single,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201779,3.174502,#407-422.wav,44100,01-07-18 12:00,background,,,,,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201781,2.91686,#407-422.wav,44100,01-07-18 12:00,background,,,,,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3117,13.742579,#407-422.wav,44100,01-07-18 12:00,mosquito,,,,Single,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201783,4.41071,#407-422.wav,44100,01-07-18 12:00,background,,,,,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201784,3.937762,#407-422.wav,44100,01-07-18 12:00,background,,,,,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201785,2.893942,#407-422.wav,44100,01-07-18 12:00,background,,,,,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3118,18.912653,#407-422.wav,44100,01-07-18 12:00,mosquito,,,,Single,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201787,3.193962,#407-422.wav,44100,01-07-18 12:00,background,,,,,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3119,11.482268,#407-422.wav,44100,01-07-18 12:00,mosquito,,,,Single,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3123,12.350819,#407-422.wav,44100,01-07-18 12:00,mosquito,,,,Single,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201786,3.950262,#407-422.wav,44100,01-07-18 12:00,background,,,,,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3122,16.567766,#407-422.wav,44100,01-07-18 12:00,mosquito,an dirus,Female,f,Single,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3115,9.749668,#407-422.wav,44100,01-07-18 12:00,mosquito,an dirus,Female,f,Single,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3111,15.044991,#407-422.wav,44100,01-07-18 12:00,mosquito,an dirus,Female,f,Single,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3113,13.391268,#407-422.wav,44100,01-07-18 12:00,mosquito,an maculatus,Female,f,Single,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3124,10.213178,#407-422.wav,44100,01-07-18 12:00,mosquito,an maculatus,Female,f,Single,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3120,13.890809,#407-422.wav,44100,01-07-18 12:00,mosquito,an dirus,Female,f,Single,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201782,3.708019,#407-422.wav,44100,01-07-18 12:00,background,,,,,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201780,2.155412,#407-422.wav,44100,01-07-18 12:00,background,,,,,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201778,2.54757,#407-422.wav,44100,01-07-18 12:00,background,,,,,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201774,2.735685,#407-422.wav,44100,01-07-18 12:00,background,,,,,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201269,3.681869,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201270,3.339644,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201271,4.148004,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201272,3.658268,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3174,9.700311,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201273,3.54026,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201274,4.165705,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201275,4.484329,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201276,4.248311,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201277,4.767549,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201278,5.074372,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201279,3.445852,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201280,3.257039,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201281,3.457654,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201282,3.563861,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201283,3.888385,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201284,3.375048,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201285,4.295514,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201286,3.321943,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201287,3.27474,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201288,3.658268,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201289,3.988692,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201290,3.616965,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201291,4.49613,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201292,3.776276,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201293,4.224709,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201294,3.133129,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201295,1.439706,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201296,3.507807,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201297,3.150831,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201298,3.670068,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201299,4.50793,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201300,3.717272,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201301,3.056424,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201302,3.42225,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201303,3.044623,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201304,3.304242,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201305,3.206885,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3182,9.481995,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3163,18.019919,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3172,15.689249,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3185,7.09232,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3132,11.098713,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3164,8.661835,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3141,11.517643,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3180,19.860855,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3126,0.770007,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3128,12.491215,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3129,13.854214,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3130,17.901911,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3131,17.960915,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3134,3.743824,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3138,13.287774,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3127,11.733009,#423-487.wav,44100,01-07-18 12:00,mosquito,an maculatus,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3139,6.313462,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3142,15.913465,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3143,5.888631,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3144,16.025574,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3145,18.598162,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3146,6.419671,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3147,6.183653,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3148,6.154151,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3171,1.475108,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3149,10.290353,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3150,7.145424,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3184,7.658761,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3151,9.523298,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3152,9.700311,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3153,11.145916,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3155,8.850648,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3156,7.10412,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3157,10.443765,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3158,12.131289,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3159,12.921946,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3160,10.37296,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3161,12.084085,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3162,12.485314,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3165,9.198773,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3166,11.045609,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3167,7.198528,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3168,5.73522,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3173,10.349358,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3140,9.877324,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3177,7.703014,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3178,12.243396,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3186,8.095393,#423-487.wav,44100,01-07-18 12:00,mosquito,an harrisoni,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3133,4.7764,#423-487.wav,44100,01-07-18 12:00,mosquito,an harrisoni,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3179,8.673636,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3135,3.00627,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3137,7.844625,#423-487.wav,44100,01-07-18 12:00,mosquito,an maculatus,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3183,11.116414,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3187,7.36325837,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3176,8.177999,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3169,7.304735,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3136,15.706951,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3170,10.077938,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3181,10.192997,#423-487.wav,44100,01-07-18 12:00,mosquito,an dirus,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3154,9.900925,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3175,13.452986,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201244,23.170997,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201245,3.224586,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201246,3.941489,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201247,2.838108,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201248,3.528459,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201249,4.295515,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201250,3.510757,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201251,2.666996,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201252,2.944315,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201253,2.982669,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201254,3.221636,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
201255,5.664414,#423-487.wav,44100,01-07-18 12:00,background,,,,,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
